"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
19996095,"08/15/2022 11:00:00 AM","08/15/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","300 N BALDWIN AVE, ARCADIA, CA 91007","300 N BALDWIN AVE","ARCADIA","91007","922-00133-8330","8330","00133","NO","CA01900F3","PARKS BUREAU",-118.051,34.143,1
19989757,"08/06/2022 11:19:42 AM","08/08/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","2700 E 219TH PL, CARSON, CA","2700 E 219TH PL","CARSON",,"922-07946-1622","1622","07946","NO","CA0190016","CARSON",-118.219,33.829,1
19993855,"08/12/2022 03:30:00 AM","08/12/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1300 W RANCHO VISTA BLVD, PALMDALE, CA 93551","1300 W RANCHO VISTA BLVD","PALMDALE","93551","922-10626-2618","2618","10626","NO","CA01900W9","PALMDALE",-118.154,34.601,1
19992558,"08/11/2022 06:30:00 AM","08/11/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","9100 DE ADELINA ST, ROSEMEAD, CA 91770","9100 DE ADELINA ST","ROSEMEAD","91770","022-09104-0531","0531","09104","NO","CA0190005","TEMPLE",-118.07,34.077,2
19993904,"08/12/2022 02:50:00 PM","08/12/2022","AGGRAVATED ASSAULT","058","ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc.","100 LAKEWOOD CENTER MALL, LAKEWOOD, CA 90712","100 LAKEWOOD CENTER MALL","LAKEWOOD","90712","022-15928-1329","1329","15928","NO","CA0190013","LAKEWOOD",-118.14,33.85,1
19988895,"08/07/2022 02:30:00 PM","08/07/2022","AGGRAVATED ASSAULT","053","ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","1000 E AVENUE R, PALMDALE, CA","1000 E AVENUE R","PALMDALE",,"022-10328-2610","2610","10328","NO","CA01900W9","PALMDALE",-118.111,34.572,1
19999579,"08/18/2022 05:00:00 PM","08/18/2022","ROBBERY","035","ROBBERY, WEAPON: Residence","14000 TAHITI WAY, MARINA DEL REY, CA 90292","14000 TAHITI WAY","MARINA DEL REY","90292","922-01866-2760","2760","01866","NO","CA0190065","MARINA DEL REY",-118.454,33.973,1
19993357,"08/11/2022 10:48:00 PM","08/11/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","DIVISION ST AND AVENUE R4, PALMDALE, CA","DIVISION ST AND AVENUE R4","PALMDALE",,"922-10603-2611","2611","10603","NO","CA01900W9","PALMDALE",,,2
19996397,"08/15/2022 03:15:00 PM","08/15/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","29300 THE OLD RD, CASTAIC, CA 91384","29300 THE OLD RD","CASTAIC","91384","922-01564-5640","5640","01564","NO","CA0190087","NORTH COUNTY CORRECTIONAL FAC.",-118.613,34.45,2
20011343,"08/30/2022 07:07:00 AM","08/31/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","PACIFIC COAST HWY AND WEBB WAY, MALIBU, CA","PACIFIC COAST HWY AND WEBB WAY","MALIBU",,"922-04863-1015","1015","04863","NO","CA0190022","MALIBU/LOST HILLS",-118.691,34.034,2
19992192,"08/10/2022 06:21:00 PM","08/10/2022","NARCOTICS","183","Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC","25200 THE OLD RD, STEVENSON RANCH, CA","25200 THE OLD RD","STEVENSON RANCH",,"922-11186-0664","0664","11186","NO","CA0190006","SANTA CLARITA VALLEY",-118.565,34.375,2
19999247,"08/18/2022 01:40:00 PM","08/18/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","15300 ORANGE AVE, PARAMOUNT, CA 90723","15300 ORANGE AVE","PARAMOUNT","90723","022-16323-1366","1366","16323","NO","CA0190013","LAKEWOOD",-118.178,33.894,2
19988010,"08/06/2022 03:45:00 PM","08/06/2022","SEX OFFENSES MISDEMEANORS","130","SEX MISDEMEANORS: Indecent Exposure","22600 PACIFIC COAST HWY, MALIBU, CA 90265","22600 PACIFIC COAST HWY","MALIBU","90265","022-04391-1016","1016","04391","NO","CA0190022","MALIBU/LOST HILLS",-118.668,34.039,2
19994729,"08/13/2022 03:11:00 PM","08/13/2022","LARCENY THEFT","383","THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","11600 IMPERIAL HWY, NORWALK, CA 90650","11600 IMPERIAL HWY","NORWALK","90650","922-09560-0451","0451","09560","NO","CA0190004","NORWALK",-118.085,33.916,1
20003952,"08/21/2022 02:30:00 AM","08/23/2022","VANDALISM","263","VANDALISM FELONY","RUGBY DR AND WESTMOUNT DR, WEST HOLLYWOOD, CA","RUGBY DR AND WESTMOUNT DR","WEST HOLLYWOOD",,"922-05328-0974","0974","05328","NO","CA0190009","WEST HOLLYWOOD",-118.378,34.087,2
20001512,"08/21/2022 05:29:43 AM","08/21/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","1800 E CARSON ST, CARSON, CA 90745","1800 E CARSON ST","CARSON","90745","922-08444-1620","1620","08444","NO","CA0190016","CARSON",-118.24,33.831,1
20003979,"08/23/2022 08:40:00 PM","08/23/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","8400 SUNSET BLVD, WEST HOLLYWOOD, CA","8400 SUNSET BLVD","WEST HOLLYWOOD",,"922-05330-0986","0986","05330","NO","CA0190009","WEST HOLLYWOOD",-118.375,34.094,1
20002802,"08/22/2022 04:01:00 AM","08/22/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","800 LARRABEE ST, WEST HOLLYWOOD, CA","800 LARRABEE ST","WEST HOLLYWOOD",,"922-05302-0977","0977","05302","NO","CA0190009","WEST HOLLYWOOD",-118.383,34.086,1
19992268,"08/10/2022 05:30:00 PM","08/10/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","20700 E AVENUE J, LANCASTER, CA","20700 E AVENUE J","LANCASTER",,"022-13841-1197","1197","13841","NO","CA0190024","LANCASTER",-117.759,34.689,2
19991444,"08/10/2022 02:45:00 AM","08/10/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","10500 WOODHUE ST, WHITTIER, CA 90606","10500 WOODHUE ST","WHITTIER","90606","922-04856-1578","1578","04856","NO","CA0190015","PICO RIVERA",-118.085,33.968,1
19986434,"08/03/2022 03:28:00 PM","08/05/2022","BURGLARY","065","BURGLARY, RESIDENCE: Day, Entry No Force","1500 E AVENUE I, LANCASTER, CA","1500 E AVENUE I","LANCASTER",,"922-13500-1135","1135","13500","NO","CA0190024","LANCASTER",-118.103,34.704,1
19987354,"08/05/2022 04:00:00 PM","08/06/2022","ROBBERY","045","ROBBERY, STRONG-ARM: Residence","24900 WALNUT ST, NEWHALL, CA","24900 WALNUT ST","NEWHALL",,"922-10911-0625","0625","10911","NO","CA0190006","SANTA CLARITA VALLEY",-118.536,34.388,1
19997687,"08/16/2022 09:50:00 PM","08/16/2022","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","4000 AMISTAD AVE, PICO RIVERA, CA","4000 AMISTAD AVE","PICO RIVERA",,"922-05023-1511","1511","05023","NO","CA0190015","PICO RIVERA",-118.069,34.013,2
20001639,"08/21/2022 11:22:30 AM","08/21/2022","GRAND THEFT AUTO","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","9300 SLAUSON AVE, PICO RIVERA, CA 90660","9300 SLAUSON AVE","PICO RIVERA","90660","922-05145-1518","1518","05145","NO","CA0190015","PICO RIVERA",-118.098,33.968,1
